%I(h,k,l) =  |F(h,k,l)|^2/<P(h,k,l)>/M x <P(h,k,l)> x M x factor(Lorentz and Geometric)
%h, k, l, qx, qy, qz, |F(h,k,l)|^2/<P(h,k,l)>/M, <P(h,k,l)>, M, factor(Lorentz and Geometric)
1 -5 6 8.989000000e-03 -4.494500000e-02 5.393400000e-02 1.964782277e+00     0.000000000 1    15.884578148
6 -1 5 5.393400000e-02 -8.989000000e-03 4.494500000e-02 1.964782277e+00     0.000000000 1    15.884578148
-6 1 5 -5.393400000e-02 8.989000000e-03 4.494500000e-02 1.964782277e+00     0.000000000 1    15.884578148
-5 6 1 -4.494500000e-02 5.393400000e-02 8.989000000e-03 1.964782277e+00     0.000000000 1    15.884578148
-1 5 6 -8.989000000e-03 4.494500000e-02 5.393400000e-02 1.964782277e+00     0.000000000 1    15.884578148
5 -6 1 4.494500000e-02 -5.393400000e-02 8.989000000e-03 1.964782277e+00     0.000000000 1    15.884578148
7 3 2 6.292300000e-02 2.696700000e-02 1.797800000e-02 1.964782277e+00     0.000000000 1    15.884578148
3 2 7 2.696700000e-02 1.797800000e-02 6.292300000e-02 1.964782277e+00     0.000000000 1    15.884578148
2 7 3 1.797800000e-02 6.292300000e-02 2.696700000e-02 1.964782277e+00     0.000000000 1    15.884578148
7 3 -2 6.292300000e-02 2.696700000e-02 -1.797800000e-02 1.964782277e+00     0.000000000 1    15.884578148
3 2 -7 2.696700000e-02 1.797800000e-02 -6.292300000e-02 1.964782277e+00     0.000000000 1    15.884578148
2 7 -3 1.797800000e-02 6.292300000e-02 -2.696700000e-02 1.964782277e+00     0.000000000 1    15.884578148
3 -2 -7 2.696700000e-02 -1.797800000e-02 -6.292300000e-02 1.964782277e+00     0.000000000 1    15.884578148
2 -7 -3 1.797800000e-02 -6.292300000e-02 -2.696700000e-02 1.964782277e+00     0.000000000 1    15.884578148
-2 7 -3 -1.797800000e-02 6.292300000e-02 -2.696700000e-02 1.964782277e+00     0.000000000 1    15.884578148
-7 3 -2 -6.292300000e-02 2.696700000e-02 -1.797800000e-02 1.964782277e+00     0.000000000 1    15.884578148
-3 2 -7 -2.696700000e-02 1.797800000e-02 -6.292300000e-02 1.964782277e+00     0.000000000 1    15.884578148
7 -3 -2 6.292300000e-02 -2.696700000e-02 -1.797800000e-02 1.964782277e+00     0.000000000 1    15.884578148
3 7 2 2.696700000e-02 6.292300000e-02 1.797800000e-02 1.964782277e+00     0.000000000 1    15.884578148
2 3 7 1.797800000e-02 2.696700000e-02 6.292300000e-02 1.964782277e+00     0.000000000 1    15.884578148
7 2 3 6.292300000e-02 1.797800000e-02 2.696700000e-02 1.964782277e+00     0.000000000 1    15.884578148
3 7 -2 2.696700000e-02 6.292300000e-02 -1.797800000e-02 1.964782277e+00     0.000000000 1    15.884578148
2 3 -7 1.797800000e-02 2.696700000e-02 -6.292300000e-02 1.964782277e+00     0.000000000 1    15.884578148
7 2 -3 6.292300000e-02 1.797800000e-02 -2.696700000e-02 1.964782277e+00     0.000000000 1    15.884578148
-2 3 -7 -1.797800000e-02 2.696700000e-02 -6.292300000e-02 1.964782277e+00     0.000000000 1    15.884578148
-7 2 -3 -6.292300000e-02 1.797800000e-02 -2.696700000e-02 1.964782277e+00     0.000000000 1    15.884578148
7 -2 -3 6.292300000e-02 -1.797800000e-02 -2.696700000e-02 1.964782277e+00     0.000000000 1    15.884578148
3 -7 -2 2.696700000e-02 -6.292300000e-02 -1.797800000e-02 1.964782277e+00     0.000000000 1    15.884578148
2 -3 -7 1.797800000e-02 -2.696700000e-02 -6.292300000e-02 1.964782277e+00     0.000000000 1    15.884578148
-3 7 -2 -2.696700000e-02 6.292300000e-02 -1.797800000e-02 1.964782277e+00     0.000000000 1    15.884578148
-7 -3 -2 -6.292300000e-02 -2.696700000e-02 -1.797800000e-02 1.964782277e+00     0.000000000 1    15.884578148
-3 -2 -7 -2.696700000e-02 -1.797800000e-02 -6.292300000e-02 1.964782277e+00     0.000000000 1    15.884578148
-2 -7 -3 -1.797800000e-02 -6.292300000e-02 -2.696700000e-02 1.964782277e+00     0.000000000 1    15.884578148
-7 -3 2 -6.292300000e-02 -2.696700000e-02 1.797800000e-02 1.964782277e+00     0.000000000 1    15.884578148
-3 -2 7 -2.696700000e-02 -1.797800000e-02 6.292300000e-02 1.964782277e+00     0.000000000 1    15.884578148
-2 -7 3 -1.797800000e-02 -6.292300000e-02 2.696700000e-02 1.964782277e+00     0.000000000 1    15.884578148
-3 2 7 -2.696700000e-02 1.797800000e-02 6.292300000e-02 1.964782277e+00     0.000000000 1    15.884578148
-2 7 3 -1.797800000e-02 6.292300000e-02 2.696700000e-02 1.964782277e+00     0.000000000 1    15.884578148
2 -7 3 1.797800000e-02 -6.292300000e-02 2.696700000e-02 1.964782277e+00     0.000000000 1    15.884578148
7 -3 2 6.292300000e-02 -2.696700000e-02 1.797800000e-02 1.964782277e+00     0.000000000 1    15.884578148
3 -2 7 2.696700000e-02 -1.797800000e-02 6.292300000e-02 1.964782277e+00     0.000000000 1    15.884578148
-7 3 2 -6.292300000e-02 2.696700000e-02 1.797800000e-02 1.964782277e+00     0.000000000 1    15.884578148
-3 -7 -2 -2.696700000e-02 -6.292300000e-02 -1.797800000e-02 1.964782277e+00     0.000000000 1    15.884578148
-2 -3 -7 -1.797800000e-02 -2.696700000e-02 -6.292300000e-02 1.964782277e+00     0.000000000 1    15.884578148
-7 -2 -3 -6.292300000e-02 -1.797800000e-02 -2.696700000e-02 1.964782277e+00     0.000000000 1    15.884578148
-3 -7 2 -2.696700000e-02 -6.292300000e-02 1.797800000e-02 1.964782277e+00     0.000000000 1    15.884578148
-2 -3 7 -1.797800000e-02 -2.696700000e-02 6.292300000e-02 1.964782277e+00     0.000000000 1    15.884578148
-7 -2 3 -6.292300000e-02 -1.797800000e-02 2.696700000e-02 1.964782277e+00     0.000000000 1    15.884578148
2 -3 7 1.797800000e-02 -2.696700000e-02 6.292300000e-02 1.964782277e+00     0.000000000 1    15.884578148
7 -2 3 6.292300000e-02 -1.797800000e-02 2.696700000e-02 1.964782277e+00     0.000000000 1    15.884578148
-7 2 3 -6.292300000e-02 1.797800000e-02 2.696700000e-02 1.964782277e+00     0.000000000 1    15.884578148
-3 7 2 -2.696700000e-02 6.292300000e-02 1.797800000e-02 1.964782277e+00     0.000000000 1    15.884578148
-2 3 7 -1.797800000e-02 2.696700000e-02 6.292300000e-02 1.964782277e+00     0.000000000 1    15.884578148
3 -7 2 2.696700000e-02 -6.292300000e-02 1.797800000e-02 1.964782277e+00     0.000000000 1    15.884578148
8 0 0 7.191200000e-02 0.000000000e+00 0.000000000e+00 7.574420494e+00     0.000000000 1    15.388185081
0 0 8 0.000000000e+00 0.000000000e+00 7.191200000e-02 7.574420494e+00     0.000000000 1    15.388185081
0 8 0 0.000000000e+00 7.191200000e-02 0.000000000e+00 7.574420494e+00     0.000000000 1    15.388185081
-8 0 0 -7.191200000e-02 0.000000000e+00 0.000000000e+00 7.574420494e+00     0.000000000 1    15.388185081
0 0 -8 0.000000000e+00 0.000000000e+00 -7.191200000e-02 7.574420494e+00     0.000000000 1    15.388185081
0 -8 0 0.000000000e+00 -7.191200000e-02 0.000000000e+00 7.574420494e+00     0.000000000 1    15.388185081
8 1 0 7.191200000e-02 8.989000000e-03 0.000000000e+00 5.285939893e-31     0.000000000 1    15.151443772
1 0 8 8.989000000e-03 0.000000000e+00 7.191200000e-02 5.208805797e-31     0.000000000 1    15.151443772
0 8 1 0.000000000e+00 7.191200000e-02 8.989000000e-03 4.985400531e-31     0.000000000 1    15.151443772
1 0 -8 8.989000000e-03 0.000000000e+00 -7.191200000e-02 2.195476748e-30     0.000000000 1    15.151443772
0 8 -1 0.000000000e+00 7.191200000e-02 -8.989000000e-03 1.989107869e-30     0.000000000 1    15.151443772
-8 1 0 -7.191200000e-02 8.989000000e-03 0.000000000e+00 2.065235462e-30     0.000000000 1    15.151443772
1 8 0 8.989000000e-03 7.191200000e-02 0.000000000e+00 1.653520495e-30     0.000000000 1    15.151443772
0 1 8 0.000000000e+00 8.989000000e-03 7.191200000e-02 1.497749601e-30     0.000000000 1    15.151443772
8 0 1 7.191200000e-02 0.000000000e+00 8.989000000e-03 1.558073437e-30     0.000000000 1    15.151443772
0 1 -8 0.000000000e+00 8.989000000e-03 -7.191200000e-02 1.778040580e-30     0.000000000 1    15.151443772
8 0 -1 7.191200000e-02 0.000000000e+00 -8.989000000e-03 1.733726586e-30     0.000000000 1    15.151443772
1 -8 0 8.989000000e-03 -7.191200000e-02 0.000000000e+00 1.673866709e-30     0.000000000 1    15.151443772
-8 -1 0 -7.191200000e-02 -8.989000000e-03 0.000000000e+00 5.285939893e-31     0.000000000 1    15.151443772
-1 0 -8 -8.989000000e-03 0.000000000e+00 -7.191200000e-02 5.208805797e-31     0.000000000 1    15.151443772
0 -8 -1 0.000000000e+00 -7.191200000e-02 -8.989000000e-03 4.985400531e-31     0.000000000 1    15.151443772
-1 0 8 -8.989000000e-03 0.000000000e+00 7.191200000e-02 2.195476748e-30     0.000000000 1    15.151443772
0 -8 1 0.000000000e+00 -7.191200000e-02 8.989000000e-03 1.989107869e-30     0.000000000 1    15.151443772
8 -1 0 7.191200000e-02 -8.989000000e-03 0.000000000e+00 2.065235462e-30     0.000000000 1    15.151443772
-1 -8 0 -8.989000000e-03 -7.191200000e-02 0.000000000e+00 1.653520495e-30     0.000000000 1    15.151443772
0 -1 -8 0.000000000e+00 -8.989000000e-03 -7.191200000e-02 1.497749601e-30     0.000000000 1    15.151443772
-8 0 -1 -7.191200000e-02 0.000000000e+00 -8.989000000e-03 1.558073437e-30     0.000000000 1    15.151443772
0 -1 8 0.000000000e+00 -8.989000000e-03 7.191200000e-02 1.778040580e-30     0.000000000 1    15.151443772
-8 0 1 -7.191200000e-02 0.000000000e+00 8.989000000e-03 1.733726586e-30     0.000000000 1    15.151443772
-1 8 0 -8.989000000e-03 7.191200000e-02 0.000000000e+00 1.673866709e-30     0.000000000 1    15.151443772
7 4 0 6.292300000e-02 3.595600000e-02 0.000000000e+00 5.034588903e-30     0.000000000 1    15.151443772
4 0 7 3.595600000e-02 0.000000000e+00 6.292300000e-02 4.991772284e-30     0.000000000 1    15.151443772
0 7 4 0.000000000e+00 6.292300000e-02 3.595600000e-02 5.130796220e-30     0.000000000 1    15.151443772
4 0 -7 3.595600000e-02 0.000000000e+00 -6.292300000e-02 1.183508929e-30     0.000000000 1    15.151443772
0 7 -4 0.000000000e+00 6.292300000e-02 -3.595600000e-02 1.255507278e-30     0.000000000 1    15.151443772
-7 4 0 -6.292300000e-02 3.595600000e-02 0.000000000e+00 1.205456114e-30     0.000000000 1    15.151443772
4 7 0 3.595600000e-02 6.292300000e-02 0.000000000e+00 1.489831946e-30     0.000000000 1    15.151443772
0 4 7 0.000000000e+00 3.595600000e-02 6.292300000e-02 1.473798474e-30     0.000000000 1    15.151443772
7 0 4 6.292300000e-02 0.000000000e+00 3.595600000e-02 1.443990515e-30     0.000000000 1    15.151443772
0 4 -7 0.000000000e+00 3.595600000e-02 -6.292300000e-02 6.010980422e-31     0.000000000 1    15.151443772
7 0 -4 6.292300000e-02 0.000000000e+00 -3.595600000e-02 5.955887447e-31     0.000000000 1    15.151443772
4 -7 0 3.595600000e-02 -6.292300000e-02 0.000000000e+00 5.834887554e-31     0.000000000 1    15.151443772
-7 -4 0 -6.292300000e-02 -3.595600000e-02 0.000000000e+00 5.034588903e-30     0.000000000 1    15.151443772
-4 0 -7 -3.595600000e-02 0.000000000e+00 -6.292300000e-02 4.991772284e-30     0.000000000 1    15.151443772
0 -7 -4 0.000000000e+00 -6.292300000e-02 -3.595600000e-02 5.130796220e-30     0.000000000 1    15.151443772
-4 0 7 -3.595600000e-02 0.000000000e+00 6.292300000e-02 1.183508929e-30     0.000000000 1    15.151443772
0 -7 4 0.000000000e+00 -6.292300000e-02 3.595600000e-02 1.255507278e-30     0.000000000 1    15.151443772
7 -4 0 6.292300000e-02 -3.595600000e-02 0.000000000e+00 1.205456114e-30     0.000000000 1    15.151443772
-4 -7 0 -3.595600000e-02 -6.292300000e-02 0.000000000e+00 1.489831946e-30     0.000000000 1    15.151443772
0 -4 -7 0.000000000e+00 -3.595600000e-02 -6.292300000e-02 1.473798474e-30     0.000000000 1    15.151443772
-7 0 -4 -6.292300000e-02 0.000000000e+00 -3.595600000e-02 1.443990515e-30     0.000000000 1    15.151443772
0 -4 7 0.000000000e+00 -3.595600000e-02 6.292300000e-02 6.010980422e-31     0.000000000 1    15.151443772
-7 0 4 -6.292300000e-02 0.000000000e+00 3.595600000e-02 5.955887447e-31     0.000000000 1    15.151443772
-4 7 0 -3.595600000e-02 6.292300000e-02 0.000000000e+00 5.834887554e-31     0.000000000 1    15.151443772
6 5 2 5.393400000e-02 4.494500000e-02 1.797800000e-02 3.287237009e-30     0.000000000 1    15.151443772
5 2 6 4.494500000e-02 1.797800000e-02 5.393400000e-02 1.562590754e-30     0.000000000 1    15.151443772
2 6 5 1.797800000e-02 5.393400000e-02 4.494500000e-02 1.594058467e-30     0.000000000 1    15.151443772
6 5 -2 5.393400000e-02 4.494500000e-02 -1.797800000e-02 1.955819271e-30     0.000000000 1    15.151443772
5 2 -6 4.494500000e-02 1.797800000e-02 -5.393400000e-02 7.327412855e-31     0.000000000 1    15.151443772
2 6 -5 1.797800000e-02 5.393400000e-02 -4.494500000e-02 1.191233888e-30     0.000000000 1    15.151443772
5 -2 -6 4.494500000e-02 -1.797800000e-02 -5.393400000e-02 1.213569578e-30     0.000000000 1    15.151443772
2 -6 -5 1.797800000e-02 -5.393400000e-02 -4.494500000e-02 7.079968029e-31     0.000000000 1    15.151443772
-2 6 -5 -1.797800000e-02 5.393400000e-02 -4.494500000e-02 7.258864290e-31     0.000000000 1    15.151443772
-6 5 -2 -5.393400000e-02 4.494500000e-02 -1.797800000e-02 1.221682137e-30     0.000000000 1    15.151443772
-5 2 -6 -4.494500000e-02 1.797800000e-02 -5.393400000e-02 7.027228607e-31     0.000000000 1    15.151443772
6 -5 -2 5.393400000e-02 -4.494500000e-02 -1.797800000e-02 7.574980176e-31     0.000000000 1    15.151443772
5 6 2 4.494500000e-02 5.393400000e-02 1.797800000e-02 1.182875206e-29     0.000000000 1    15.151443772
2 5 6 1.797800000e-02 4.494500000e-02 5.393400000e-02 2.531819646e-30     0.000000000 1    15.151443772
6 2 5 5.393400000e-02 1.797800000e-02 4.494500000e-02 2.358709819e-30     0.000000000 1    15.151443772
5 6 -2 4.494500000e-02 5.393400000e-02 -1.797800000e-02 5.270354702e-30     0.000000000 1    15.151443772
2 5 -6 1.797800000e-02 4.494500000e-02 -5.393400000e-02 1.455701886e-30     0.000000000 1    15.151443772
6 2 -5 5.393400000e-02 1.797800000e-02 -4.494500000e-02 5.091723406e-30     0.000000000 1    15.151443772
-2 5 -6 -1.797800000e-02 4.494500000e-02 -5.393400000e-02 5.642975998e-30     0.000000000 1    15.151443772
-6 2 -5 -5.393400000e-02 1.797800000e-02 -4.494500000e-02 2.273399312e-30     0.000000000 1    15.151443772
6 -2 -5 5.393400000e-02 -1.797800000e-02 -4.494500000e-02 8.173147710e-31     0.000000000 1    15.151443772
5 -6 -2 4.494500000e-02 -5.393400000e-02 -1.797800000e-02 5.686565152e-30     0.000000000 1    15.151443772
2 -5 -6 1.797800000e-02 -4.494500000e-02 -5.393400000e-02 2.350973040e-30     0.000000000 1    15.151443772
-5 6 -2 -4.494500000e-02 5.393400000e-02 -1.797800000e-02 1.458356344e-30     0.000000000 1    15.151443772
-6 -5 -2 -5.393400000e-02 -4.494500000e-02 -1.797800000e-02 3.287237009e-30     0.000000000 1    15.151443772
-5 -2 -6 -4.494500000e-02 -1.797800000e-02 -5.393400000e-02 1.562590754e-30     0.000000000 1    15.151443772
-2 -6 -5 -1.797800000e-02 -5.393400000e-02 -4.494500000e-02 1.594058467e-30     0.000000000 1    15.151443772
-6 -5 2 -5.393400000e-02 -4.494500000e-02 1.797800000e-02 1.955819271e-30     0.000000000 1    15.151443772
-5 -2 6 -4.494500000e-02 -1.797800000e-02 5.393400000e-02 7.327412855e-31     0.000000000 1    15.151443772
-2 -6 5 -1.797800000e-02 -5.393400000e-02 4.494500000e-02 1.191233888e-30     0.000000000 1    15.151443772
-5 2 6 -4.494500000e-02 1.797800000e-02 5.393400000e-02 1.213569578e-30     0.000000000 1    15.151443772
-2 6 5 -1.797800000e-02 5.393400000e-02 4.494500000e-02 7.079968029e-31     0.000000000 1    15.151443772
2 -6 5 1.797800000e-02 -5.393400000e-02 4.494500000e-02 7.258864290e-31     0.000000000 1    15.151443772
6 -5 2 5.393400000e-02 -4.494500000e-02 1.797800000e-02 1.221682137e-30     0.000000000 1    15.151443772
5 -2 6 4.494500000e-02 -1.797800000e-02 5.393400000e-02 7.027228607e-31     0.000000000 1    15.151443772
-6 5 2 -5.393400000e-02 4.494500000e-02 1.797800000e-02 7.574980176e-31     0.000000000 1    15.151443772
-5 -6 -2 -4.494500000e-02 -5.393400000e-02 -1.797800000e-02 1.182875206e-29     0.000000000 1    15.151443772
-2 -5 -6 -1.797800000e-02 -4.494500000e-02 -5.393400000e-02 2.531819646e-30     0.000000000 1    15.151443772
-6 -2 -5 -5.393400000e-02 -1.797800000e-02 -4.494500000e-02 2.358709819e-30     0.000000000 1    15.151443772
-5 -6 2 -4.494500000e-02 -5.393400000e-02 1.797800000e-02 5.270354702e-30     0.000000000 1    15.151443772
-2 -5 6 -1.797800000e-02 -4.494500000e-02 5.393400000e-02 1.455701886e-30     0.000000000 1    15.151443772
-6 -2 5 -5.393400000e-02 -1.797800000e-02 4.494500000e-02 5.091723406e-30     0.000000000 1    15.151443772
2 -5 6 1.797800000e-02 -4.494500000e-02 5.393400000e-02 5.642975998e-30     0.000000000 1    15.151443772
6 -2 5 5.393400000e-02 -1.797800000e-02 4.494500000e-02 2.273399312e-30     0.000000000 1    15.151443772
-6 2 5 -5.393400000e-02 1.797800000e-02 4.494500000e-02 8.173147710e-31     0.000000000 1    15.151443772
-5 6 2 -4.494500000e-02 5.393400000e-02 1.797800000e-02 5.686565152e-30     0.000000000 1    15.151443772
-2 5 6 -1.797800000e-02 4.494500000e-02 5.393400000e-02 2.350973040e-30     0.000000000 1    15.151443772
5 -6 2 4.494500000e-02 -5.393400000e-02 1.797800000e-02 1.458356344e-30     0.000000000 1    15.151443772
8 1 1 7.191200000e-02 8.989000000e-03 8.989000000e-03 2.582589798e-03     0.000000000 1    14.921876442
1 1 8 8.989000000e-03 8.989000000e-03 7.191200000e-02 2.582589798e-03     0.000000000 1    14.921876442
1 8 1 8.989000000e-03 7.191200000e-02 8.989000000e-03 2.582589798e-03     0.000000000 1    14.921876442
8 1 -1 7.191200000e-02 8.989000000e-03 -8.989000000e-03 2.582589798e-03     0.000000000 1    14.921876442
1 1 -8 8.989000000e-03 8.989000000e-03 -7.191200000e-02 2.582589798e-03     0.000000000 1    14.921876442
1 8 -1 8.989000000e-03 7.191200000e-02 -8.989000000e-03 2.582589798e-03     0.000000000 1    14.921876442
1 -1 -8 8.989000000e-03 -8.989000000e-03 -7.191200000e-02 2.582589798e-03     0.000000000 1    14.921876442
1 -8 -1 8.989000000e-03 -7.191200000e-02 -8.989000000e-03 2.582589798e-03     0.000000000 1    14.921876442
-1 8 -1 -8.989000000e-03 7.191200000e-02 -8.989000000e-03 2.582589798e-03     0.000000000 1    14.921876442
-8 1 -1 -7.191200000e-02 8.989000000e-03 -8.989000000e-03 2.582589798e-03     0.000000000 1    14.921876442
-1 1 -8 -8.989000000e-03 8.989000000e-03 -7.191200000e-02 2.582589798e-03     0.000000000 1    14.921876442
8 -1 -1 7.191200000e-02 -8.989000000e-03 -8.989000000e-03 2.582589798e-03     0.000000000 1    14.921876442
-8 -1 -1 -7.191200000e-02 -8.989000000e-03 -8.989000000e-03 2.582589798e-03     0.000000000 1    14.921876442
-1 -1 -8 -8.989000000e-03 -8.989000000e-03 -7.191200000e-02 2.582589798e-03     0.000000000 1    14.921876442
-1 -8 -1 -8.989000000e-03 -7.191200000e-02 -8.989000000e-03 2.582589798e-03     0.000000000 1    14.921876442
-8 -1 1 -7.191200000e-02 -8.989000000e-03 8.989000000e-03 2.582589798e-03     0.000000000 1    14.921876442
-1 -1 8 -8.989000000e-03 -8.989000000e-03 7.191200000e-02 2.582589798e-03     0.000000000 1    14.921876442
-1 -8 1 -8.989000000e-03 -7.191200000e-02 8.989000000e-03 2.582589798e-03     0.000000000 1    14.921876442
-1 1 8 -8.989000000e-03 8.989000000e-03 7.191200000e-02 2.582589798e-03     0.000000000 1    14.921876442
-1 8 1 -8.989000000e-03 7.191200000e-02 8.989000000e-03 2.582589798e-03     0.000000000 1    14.921876442
1 -8 1 8.989000000e-03 -7.191200000e-02 8.989000000e-03 2.582589798e-03     0.000000000 1    14.921876442
8 -1 1 7.191200000e-02 -8.989000000e-03 8.989000000e-03 2.582589798e-03     0.000000000 1    14.921876442
1 -1 8 8.989000000e-03 -8.989000000e-03 7.191200000e-02 2.582589798e-03     0.000000000 1    14.921876442
-8 1 1 -7.191200000e-02 8.989000000e-03 8.989000000e-03 2.582589798e-03     0.000000000 1    14.921876442
7 4 1 6.292300000e-02 3.595600000e-02 8.989000000e-03 2.582589798e-03     0.000000000 1    14.921876442
4 1 7 3.595600000e-02 8.989000000e-03 6.292300000e-02 2.582589798e-03     0.000000000 1    14.921876442
1 7 4 8.989000000e-03 6.292300000e-02 3.595600000e-02 2.582589798e-03     0.000000000 1    14.921876442
7 4 -1 6.292300000e-02 3.595600000e-02 -8.989000000e-03 2.582589798e-03     0.000000000 1    14.921876442
4 1 -7 3.595600000e-02 8.989000000e-03 -6.292300000e-02 2.582589798e-03     0.000000000 1    14.921876442
1 7 -4 8.989000000e-03 6.292300000e-02 -3.595600000e-02 2.582589798e-03     0.000000000 1    14.921876442
4 -1 -7 3.595600000e-02 -8.989000000e-03 -6.292300000e-02 2.582589798e-03     0.000000000 1    14.921876442
1 -7 -4 8.989000000e-03 -6.292300000e-02 -3.595600000e-02 2.582589798e-03     0.000000000 1    14.921876442
-1 7 -4 -8.989000000e-03 6.292300000e-02 -3.595600000e-02 2.582589798e-03     0.000000000 1    14.921876442
-7 4 -1 -6.292300000e-02 3.595600000e-02 -8.989000000e-03 2.582589798e-03     0.000000000 1    14.921876442
-4 1 -7 -3.595600000e-02 8.989000000e-03 -6.292300000e-02 2.582589798e-03     0.000000000 1    14.921876442
7 -4 -1 6.292300000e-02 -3.595600000e-02 -8.989000000e-03 2.582589798e-03     0.000000000 1    14.921876442
4 7 1 3.595600000e-02 6.292300000e-02 8.989000000e-03 2.582589798e-03     0.000000000 1    14.921876442
1 4 7 8.989000000e-03 3.595600000e-02 6.292300000e-02 2.582589798e-03     0.000000000 1    14.921876442
7 1 4 6.292300000e-02 8.989000000e-03 3.595600000e-02 2.582589798e-03     0.000000000 1    14.921876442
4 7 -1 3.595600000e-02 6.292300000e-02 -8.989000000e-03 2.582589798e-03     0.000000000 1    14.921876442
1 4 -7 8.989000000e-03 3.595600000e-02 -6.292300000e-02 2.582589798e-03     0.000000000 1    14.921876442
7 1 -4 6.292300000e-02 8.989000000e-03 -3.595600000e-02 2.582589798e-03     0.000000000 1    14.921876442
-1 4 -7 -8.989000000e-03 3.595600000e-02 -6.292300000e-02 2.582589798e-03     0.000000000 1    14.921876442
-7 1 -4 -6.292300000e-02 8.989000000e-03 -3.595600000e-02 2.582589798e-03     0.000000000 1    14.921876442
7 -1 -4 6.292300000e-02 -8.989000000e-03 -3.595600000e-02 2.582589798e-03     0.000000000 1    14.921876442
4 -7 -1 3.595600000e-02 -6.292300000e-02 -8.989000000e-03 2.582589798e-03     0.000000000 1    14.921876442
1 -4 -7 8.989000000e-03 -3.595600000e-02 -6.292300000e-02 2.582589798e-03     0.000000000 1    14.921876442
-4 7 -1 -3.595600000e-02 6.292300000e-02 -8.989000000e-03 2.582589798e-03     0.000000000 1    14.921876442
-7 -4 -1 -6.292300000e-02 -3.595600000e-02 -8.989000000e-03 2.582589798e-03     0.000000000 1    14.921876442
-4 -1 -7 -3.595600000e-02 -8.989000000e-03 -6.292300000e-02 2.582589798e-03     0.000000000 1    14.921876442
-1 -7 -4 -8.989000000e-03 -6.292300000e-02 -3.595600000e-02 2.582589798e-03     0.000000000 1    14.921876442
-7 -4 1 -6.292300000e-02 -3.595600000e-02 8.989000000e-03 2.582589798e-03     0.000000000 1    14.921876442
-4 -1 7 -3.595600000e-02 -8.989000000e-03 6.292300000e-02 2.582589798e-03     0.000000000 1    14.921876442
-1 -7 4 -8.989000000e-03 -6.292300000e-02 3.595600000e-02 2.582589798e-03     0.000000000 1    14.921876442
-4 1 7 -3.595600000e-02 8.989000000e-03 6.292300000e-02 2.582589798e-03     0.000000000 1    14.921876442
-1 7 4 -8.989000000e-03 6.292300000e-02 3.595600000e-02 2.582589798e-03     0.000000000 1    14.921876442
1 -7 4 8.989000000e-03 -6.292300000e-02 3.595600000e-02 2.582589798e-03     0.000000000 1    14.921876442
7 -4 1 6.292300000e-02 -3.595600000e-02 8.989000000e-03 2.582589798e-03     0.000000000 1    14.921876442
4 -1 7 3.595600000e-02 -8.989000000e-03 6.292300000e-02 2.582589798e-03     0.000000000 1    14.921876442
-7 4 1 -6.292300000e-02 3.595600000e-02 8.989000000e-03 2.582589798e-03     0.000000000 1    14.921876442
-4 -7 -1 -3.595600000e-02 -6.292300000e-02 -8.989000000e-03 2.582589798e-03     0.000000000 1    14.921876442
-1 -4 -7 -8.989000000e-03 -3.595600000e-02 -6.292300000e-02 2.582589798e-03     0.000000000 1    14.921876442
-7 -1 -4 -6.292300000e-02 -8.989000000e-03 -3.595600000e-02 2.582589798e-03     0.000000000 1    14.921876442
-4 -7 1 -3.595600000e-02 -6.292300000e-02 8.989000000e-03 2.582589798e-03     0.000000000 1    14.921876442
-1 -4 7 -8.989000000e-03 -3.595600000e-02 6.292300000e-02 2.582589798e-03     0.000000000 1    14.921876442
-7 -1 4 -6.292300000e-02 -8.989000000e-03 3.595600000e-02 2.582589798e-03     0.000000000 1    14.921876442
1 -4 7 8.989000000e-03 -3.595600000e-02 6.292300000e-02 2.582589798e-03     0.000000000 1    14.921876442
7 -1 4 6.292300000e-02 -8.989000000e-03 3.595600000e-02 2.582589798e-03     0.000000000 1    14.921876442
-7 1 4 -6.292300000e-02 8.989000000e-03 3.595600000e-02 2.582589798e-03     0.000000000 1    14.921876442
-4 7 1 -3.595600000e-02 6.292300000e-02 8.989000000e-03 2.582589798e-03     0.000000000 1    14.921876442
-1 4 7 -8.989000000e-03 3.595600000e-02 6.292300000e-02 2.582589798e-03     0.000000000 1    14.921876442
4 -7 1 3.595600000e-02 -6.292300000e-02 8.989000000e-03 2.582589798e-03     0.000000000 1    14.921876442
5 5 4 4.494500000e-02 4.494500000e-02 3.595600000e-02 2.582589798e-03     0.000000000 1    14.921876442
5 4 5 4.494500000e-02 3.595600000e-02 4.494500000e-02 2.582589798e-03     0.000000000 1    14.921876442
4 5 5 3.595600000e-02 4.494500000e-02 4.494500000e-02 2.582589798e-03     0.000000000 1    14.921876442
5 5 -4 4.494500000e-02 4.494500000e-02 -3.595600000e-02 2.582589798e-03     0.000000000 1    14.921876442
5 4 -5 4.494500000e-02 3.595600000e-02 -4.494500000e-02 2.582589798e-03     0.000000000 1    14.921876442
4 5 -5 3.595600000e-02 4.494500000e-02 -4.494500000e-02 2.582589798e-03     0.000000000 1    14.921876442
5 -4 -5 4.494500000e-02 -3.595600000e-02 -4.494500000e-02 2.582589798e-03     0.000000000 1    14.921876442
4 -5 -5 3.595600000e-02 -4.494500000e-02 -4.494500000e-02 2.582589798e-03     0.000000000 1    14.921876442
